mol,stage,r_no,donor,acceptor,e2_kcal,de_au,f_au
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,BD*( 1) C 7- H 19,2.44,1.21,0.049
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,BD*( 1) C 10- F 11,4.88,1.04,0.064
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,BD*( 1) C 10- C 12,3.85,1.3,0.063
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,RY ( 2) C 3,1.45,1.73,0.045
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,RY ( 1) C 5,0.88,1.54,0.033
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,RY ( 1) C 7,1.71,2.02,0.052
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,RY ( 2) C 7,0.86,2.03,0.037
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,RY ( 2) C 10,0.51,2.28,0.03
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,RY ( 4) C 10,0.95,2.96,0.047
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,RY ( 3) C 12,0.53,2.55,0.033
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,RY ( 4) C 12,1.12,4.8,0.066
mol_014_Z,sp2,1.6034,BD ( 1) C 6- C 12,RY (11) C 12,0.66,4.35,0.048
mol_014_Z,sp2,1.6034,BD ( 2) C 6- C 12,BD*( 2) N 2- C 3,39.21,0.39,0.11
mol_014_Z,sp2,1.6034,BD ( 2) C 6- C 12,BD*( 1) C 5- H 17,2.2,0.82,0.038
mol_014_Z,sp2,1.6034,BD ( 2) C 6- C 12,BD*( 1) C 5- H 18,3.81,0.81,0.05
mol_014_Z,sp2,1.6034,BD ( 2) C 6- C 12,BD*( 2) C 7- C 8,24.54,0.4,0.089
mol_014_Z,sp2,1.6034,BD ( 2) C 6- C 12,BD*( 2) C 9- C 10,38.79,0.39,0.109
mol_014_Z,sp2,1.6034,BD ( 2) C 6- C 12,RY ( 3) C 3,0.53,2.11,0.03
mol_014_Z,sp2,1.6034,BD ( 2) C 6- C 12,RY ( 3) C 7,2.01,1.0,0.04
mol_014_Z,sp2,1.6034,BD ( 2) C 6- C 12,RY ( 5) C 10,1.11,1.78,0.04
mol_014_Z,sp2,1.6034,BD ( 1) C 7- C 8,BD*( 1) C 5- C 6,4.28,1.2,0.064
mol_014_Z,sp2,1.6034,BD ( 1) C 7- C 8,BD*( 1) C 6- C 7,2.91,1.37,0.056
mol_014_Z,sp2,1.6034,BD ( 1) C 7- C 8,BD*( 1) C 7- H 19,1.06,1.22,0.032
mol_014_Z,sp2,1.6034,BD ( 1) C 7- C 8,BD*( 1) C 8- C 9,1.79,1.34,0.044
mol_014_Z,sp2,1.6034,BD ( 1) C 7- C 8,BD*( 1) C 8- H 20,0.85,1.22,0.029
mol_014_Z,sp2,1.6034,BD ( 1) C 7- C 8,BD*( 1) C 9- H 21,2.29,1.21,0.047
mol_014_Z,sp2,1.6034,BD ( 1) C 7- C 8,RY ( 1) C 6,1.4,2.33,0.051
mol_014_Z,sp2,1.6034,BD ( 1) C 7- C 8,RY ( 2) C 6,0.62,2.09,0.032
mol_014_Z,sp2,1.6034,BD ( 1) C 7- C 8,RY ( 1) C 9,0.65,1.97,0.032
mol_014_Z,sp2,1.6034,BD ( 1) C 7- C 8,RY ( 2) C 9,1.52,1.91,0.048
mol_014_Z,sp2,1.6034,BD ( 1) C 7- C 8,RY ( 1) H 20,0.55,1.83,0.028
mol_014_Z,sp2,1.6034,BD ( 2) C 7- C 8,BD*( 2) C 6- C 12,49.44,0.38,0.122
mol_014_Z,sp2,1.6034,BD ( 2) C 7- C 8,BD*( 2) C 9- C 10,29.87,0.38,0.095
mol_014_Z,sp2,1.6034,BD ( 2) C 7- C 8,RY ( 4) C 6,0.51,1.95,0.028
mol_014_Z,sp2,1.6034,BD ( 2) C 7- C 8,RY ( 8) C 6,0.68,1.79,0.031
mol_014_Z,sp2,1.6034,BD ( 2) C 7- C 8,RY ( 3) C 7,0.77,0.99,0.025
mol_014_Z,sp2,1.6034,BD ( 2) C 7- C 8,RY ( 3) C 9,1.6,0.92,0.034
mol_014_Z,sp2,1.6034,BD ( 1) C 7- H 19,BD*( 1) C 6- C 7,0.91,1.24,0.03
mol_014_Z,sp2,1.6034,BD ( 1) C 7- H 19,BD*( 1) C 6- C 12,4.84,1.2,0.068
mol_014_Z,sp2,1.6034,BD ( 1) C 7- H 19,BD*( 1) C 7- C 8,0.67,1.23,0.026
mol_014_Z,sp2,1.6034,BD ( 1) C 7- H 19,BD*( 1) C 8- C 9,3.54,1.22,0.059
mol_014_Z,sp2,1.6034,BD ( 1) C 7- H 19,BD*( 1) C 8- H 20,0.88,1.1,0.028
mol_014_Z,sp2,1.6034,BD ( 1) C 7- H 19,RY ( 1) C 6,1.59,2.21,0.053
mol_014_Z,sp2,1.6034,BD ( 1) C 7- H 19,RY ( 1) C 8,1.21,1.87,0.042
mol_014_Z,sp2,1.6034,BD ( 1) C 8- C 9,BD*( 1) C 7- C 8,1.85,1.36,0.045
mol_014_Z,sp2,1.6034,BD ( 1) C 8- C 9,BD*( 1) C 7- H 19,2.4,1.22,0.048
mol_014_Z,sp2,1.6034,BD ( 1) C 8- C 9,BD*( 1) C 8- H 20,0.68,1.23,0.026
mol_014_Z,sp2,1.6034,BD ( 1) C 8- C 9,BD*( 1) C 9- C 10,1.9,1.34,0.045
mol_014_Z,sp2,1.6034,BD ( 1) C 8- C 9,BD*( 1) C 9- H 21,1.38,1.22,0.037
mol_014_Z,sp2,1.6034,BD ( 1) C 8- C 9,BD*( 1) C 10- F 11,4.54,1.05,0.062
mol_014_Z,sp2,1.6034,BD ( 1) C 8- C 9,RY ( 1) C 7,0.94,2.03,0.039
mol_014_Z,sp2,1.6034,BD ( 1) C 8- C 9,RY ( 2) C 7,1.63,2.04,0.052
mol_014_Z,sp2,1.6034,BD ( 1) C 8- C 9,RY ( 2) C 10,1.01,2.29,0.043
mol_014_Z,sp2,1.6034,BD ( 1) C 8- C 9,RY ( 4) C 10,0.95,2.97,0.047
mol_014_Z,sp2,1.6034,BD ( 1) C 8- C 9,RY ( 1) H 21,0.58,1.5,0.026
mol_014_Z,sp2,1.6034,BD ( 1) C 8- H 20,BD*( 1) C 6- C 7,3.48,1.25,0.059
mol_014_Z,sp2,1.6034,BD ( 1) C 8- H 20,BD*( 1) C 7- H 19,0.95,1.1,0.029
mol_014_Z,sp2,1.6034,BD ( 1) C 8- H 20,BD*( 1) C 9- C 10,3.4,1.21,0.057
mol_014_Z,sp2,1.6034,BD ( 1) C 8- H 20,BD*( 1) C 9- H 21,0.92,1.09,0.028
mol_014_Z,sp2,1.6034,BD ( 1) C 8- H 20,RY ( 1) C 7,0.98,1.9,0.038
mol_014_Z,sp2,1.6034,BD ( 1) C 8- H 20,RY ( 1) C 9,0.96,1.86,0.038
mol_014_Z,sp2,1.6034,BD ( 1) C 9- C 10,BD*( 1) C 3- C 12,3.95,1.26,0.063
mol_014_Z,sp2,1.6034,BD ( 1) C 9- C 10,BD*( 1) C 8- C 9,2.0,1.38,0.047
mol_014_Z,sp2,1.6034,BD ( 1) C 9- C 10,BD*( 1) C 8- H 20,2.04,1.26,0.045
mol_014_Z,sp2,1.6034,BD ( 1) C 9- C 10,BD*( 1) C 9- H 21,0.95,1.25,0.031
mol_014_Z,sp2,1.6034,BD ( 1) C 9- C 10,BD*( 1) C 10- C 12,3.98,1.34,0.065
mol_014_Z,sp2,1.6034,BD ( 1) C 9- C 10,RY ( 1) C 8,1.24,2.03,0.045
mol_014_Z,sp2,1.6034,BD ( 1) C 9- C 10,RY ( 2) C 8,1.25,2.25,0.047
mol_014_Z,sp2,1.6034,BD ( 1) C 9- C 10,RY ( 1) F 11,0.73,1.46,0.029
mol_014_Z,sp2,1.6034,BD ( 1) C 9- C 10,RY ( 3) F 11,0.51,1.76,0.027
mol_014_Z,sp2,1.6034,BD ( 1) C 9- C 10,RY ( 1) C 12,2.08,2.02,0.058
mol_014_Z,sp2,1.6034,BD ( 2) C 9- C 10,BD*( 2) C 6- C 12,29.05,0.4,0.096
mol_014_Z,sp2,1.6034,BD ( 2) C 9- C 10,BD*( 2) C 7- C 8,38.07,0.42,0.113
mol_014_Z,sp2,1.6034,BD ( 2) C 9- C 10,BD*( 2) C 9- C 10,0.97,0.4,0.018
mol_014_Z,sp2,1.6034,BD ( 2) C 9- C 10,RY ( 4) C 8,1.7,1.01,0.037
mol_014_Z,sp2,1.6034,BD ( 2) C 9- C 10,RY ( 2) F 11,1.47,1.09,0.036
mol_014_Z,sp2,1.6034,BD ( 1) C 9- H 21,BD*( 1) C 7- C 8,3.46,1.24,0.058
mol_014_Z,sp2,1.6034,BD ( 1) C 9- H 21,BD*( 1) C 8- C 9,0.81,1.23,0.028
mol_014_Z,sp2,1.6034,BD ( 1) C 9- H 21,BD*( 1) C 8- H 20,0.87,1.11,0.028
mol_014_Z,sp2,1.6034,BD ( 1) C 9- H 21,BD*( 1) C 9- C 10,0.54,1.22,0.023
mol_014_Z,sp2,1.6034,BD ( 1) C 9- H 21,BD*( 1) C 10- F 11,2.72,0.93,0.045
mol_014_Z,sp2,1.6034,BD ( 1) C 9- H 21,BD*( 1) C 10- C 12,3.89,1.19,0.061
mol_014_Z,sp2,1.6034,BD ( 1) C 9- H 21,RY ( 1) C 8,1.08,1.88,0.04
mol_014_Z,sp2,1.6034,BD ( 1) C 9- H 21,RY ( 1) C 10,0.67,1.73,0.03
mol_014_Z,sp2,1.6034,BD ( 1) C 10- F 11,BD*( 1) C 6- C 12,1.1,1.67,0.038
mol_014_Z,sp2,1.6034,BD ( 1) C 10- F 11,BD*( 1) C 8- C 9,0.98,1.68,0.036
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,BD*( 1) C 3- C 4,0.71,1.19,0.026
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,BD*( 1) C 3- C 12,3.52,1.27,0.06
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,BD*( 1) C 5- C 6,1.88,1.24,0.043
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,BD*( 1) C 6- C 12,4.05,1.37,0.066
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,BD*( 1) C 9- C 10,3.52,1.37,0.062
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,BD*( 1) C 9- H 21,1.65,1.25,0.041
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY ( 1) C 3,0.63,1.72,0.029
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY ( 5) C 3,0.98,3.48,0.052
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY ( 1) C 6,0.8,2.37,0.039
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY ( 2) C 6,0.71,2.13,0.035
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY ( 3) C 6,0.56,2.01,0.03
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY ( 7) C 6,0.87,4.81,0.058
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY ( 1) C 9,1.64,2.01,0.051
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY ( 2) C 9,0.65,1.94,0.032
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY ( 1) F 11,0.68,1.46,0.028
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY ( 2) C 12,0.52,2.23,0.03
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY ( 3) C 12,0.87,2.6,0.043
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY ( 4) C 12,0.87,4.85,0.058
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY (12) C 12,0.52,4.15,0.041
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY (16) C 12,0.98,5.99,0.068
mol_014_Z,sp2,1.6034,BD ( 1) C 10- C 12,RY (17) C 12,0.77,5.23,0.057
mol_014_Z,sp3,1.7034,LP ( 1) O 1,BD*( 1) C 3- C 4,0.81,1.1,0.027
mol_014_Z,sp3,1.7034,LP ( 1) O 1,RY ( 1) H 13,1.37,2.69,0.054
mol_014_Z,sp3,1.7034,LP ( 1) O 1,RY ( 1) H 14,1.33,2.59,0.052
mol_014_Z,sp3,1.7034,LP ( 1) N 2,BD*( 1) C 3- C 12,7.59,1.1,0.082
mol_014_Z,sp3,1.7034,LP ( 1) N 2,RY ( 1) C 3,7.97,1.48,0.097
mol_014_Z,sp3,1.7034,LP ( 1) F 11,BD*( 1) C 9- C 10,0.88,1.62,0.034
mol_014_Z,sp3,1.7034,LP ( 1) F 11,BD*( 1) C 10- C 12,0.88,1.59,0.033
mol_014_Z,sp3,1.7034,LP ( 1) F 11,RY ( 1) C 10,6.47,2.14,0.105
mol_014_Z,sp3,1.7034,LP ( 2) F 11,BD*( 1) C 8- C 9,0.53,1.18,0.022
mol_014_Z,sp3,1.7034,LP ( 2) F 11,BD*( 1) C 9- C 10,6.85,1.16,0.08
mol_014_Z,sp3,1.7034,LP ( 2) F 11,BD*( 1) C 10- C 12,7.85,1.14,0.084
mol_014_Z,sp3,1.7034,LP ( 2) F 11,RY ( 2) C 10,0.64,2.12,0.033
mol_014_Z,sp3,1.7034,LP ( 2) F 11,RY ( 4) C 10,1.17,2.8,0.051
mol_014_Z,sp3,1.7034,LP ( 3) F 11,BD*( 2) C 9- C 10,28.19,0.58,0.115
mol_014_Z,sp3,1.7034,LP ( 3) F 11,RY ( 3) C 10,2.14,2.02,0.059
mol_014_Z,sp3,1.7034,BD ( 1) O 1- N 2,BD*( 1) C 3- C 4,5.45,1.12,0.07
mol_014_Z,sp3,1.7034,BD ( 1) O 1- N 2,BD*( 1) C 3- C 12,1.7,1.21,0.041
mol_014_Z,sp3,1.7034,BD ( 1) O 1- N 2,RY ( 2) C 3,0.7,1.74,0.031
mol_014_Z,sp3,1.7034,BD ( 1) O 1- H 13,BD*( 2) N 2- C 3,0.62,0.93,0.021
mol_014_Z,sp3,1.7034,BD ( 1) N 2- C 3,BD*( 1) C 3- C 4,0.8,1.38,0.03
mol_014_Z,sp3,1.7034,BD ( 1) N 2- C 3,BD*( 1) C 3- C 12,2.72,1.47,0.056
mol_014_Z,sp3,1.7034,BD ( 1) N 2- C 3,RY ( 1) O 1,0.55,2.15,0.031
mol_014_Z,sp3,1.7034,BD ( 1) N 2- C 3,RY ( 1) C 4,0.7,1.74,0.031
mol_014_Z,sp3,1.7034,BD ( 1) N 2- C 3,RY ( 1) C 12,0.66,2.24,0.034
mol_014_Z,sp3,1.7034,BD ( 2) N 2- C 3,BD*( 1) C 4- C 5,0.51,0.92,0.019
mol_014_Z,sp3,1.7034,BD ( 2) N 2- C 3,BD*( 1) C 4- H 15,2.31,0.95,0.042
mol_014_Z,sp3,1.7034,BD ( 2) N 2- C 3,BD*( 2) C 6- C 12,4.61,0.53,0.044
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 4,BD*( 1) O 1- N 2,22.91,0.66,0.11
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 4,BD*( 1) N 2- C 3,1.14,1.3,0.034
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 4,BD*( 1) C 3- C 12,0.85,1.18,0.028
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 4,BD*( 1) C 5- C 6,0.52,1.15,0.022
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 4,BD*( 1) C 5- H 17,1.57,1.14,0.038
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 4,BD*( 1) C 10- C 12,3.79,1.26,0.062
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 4,RY ( 1) N 2,2.09,1.6,0.052
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 4,RY ( 3) C 5,0.66,1.77,0.03
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 4,RY ( 1) C 12,0.66,1.95,0.032
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 4,RY ( 2) C 12,0.51,2.15,0.03
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,BD*( 1) O 1- N 2,3.22,0.72,0.043
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,BD*( 1) N 2- C 3,1.67,1.37,0.043
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,BD*( 1) C 3- C 4,1.18,1.15,0.033
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,BD*( 1) C 4- H 16,0.92,1.2,0.03
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,BD*( 1) C 6- C 7,3.18,1.38,0.059
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,BD*( 1) C 6- C 12,2.38,1.34,0.05
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,BD*( 1) C 9- C 10,1.19,1.35,0.036
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,BD*( 1) C 10- F 11,0.58,1.06,0.022
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,BD*( 1) C 10- C 12,2.73,1.32,0.054
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,RY ( 1) N 2,1.42,1.67,0.043
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,RY ( 1) C 4,1.07,1.51,0.036
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,RY ( 1) C 6,1.27,2.35,0.049
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,RY ( 1) C 10,0.96,1.87,0.038
mol_014_Z,sp3,1.7034,BD ( 1) C 3- C 12,RY ( 7) C 10,0.82,3.42,0.047
mol_014_Z,sp3,1.7034,BD ( 1) C 4- C 5,BD*( 1) O 1- N 2,0.95,0.63,0.022
mol_014_Z,sp3,1.7034,BD ( 1) C 4- C 5,BD*( 1) N 2- C 3,2.59,1.27,0.051
mol_014_Z,sp3,1.7034,BD ( 1) C 4- C 5,BD*( 2) N 2- C 3,1.8,0.68,0.031
mol_014_Z,sp3,1.7034,BD ( 1) C 4- C 5,BD*( 1) C 5- C 6,0.63,1.12,0.024
mol_014_Z,sp3,1.7034,BD ( 1) C 4- C 5,BD*( 1) C 6- C 7,4.08,1.29,0.065
mol_014_Z,sp3,1.7034,BD ( 1) C 4- C 5,BD*( 1) C 6- C 12,0.52,1.25,0.023
mol_014_Z,sp3,1.7034,BD ( 1) C 4- C 5,RY ( 2) C 6,0.8,2.02,0.036
mol_014_Z,sp3,1.7034,BD ( 1) C 4- H 15,BD*( 2) N 2- C 3,10.58,0.62,0.073
mol_014_Z,sp3,1.7034,BD ( 1) C 4- H 15,BD*( 1) C 5- H 17,1.0,1.06,0.029
mol_014_Z,sp3,1.7034,BD ( 1) C 4- H 15,BD*( 1) C 5- H 18,2.18,1.05,0.043
mol_014_Z,sp3,1.7034,BD ( 1) C 4- H 15,RY ( 2) C 3,0.55,1.62,0.027
mol_014_Z,sp3,1.7034,BD ( 1) C 4- H 15,RY ( 1) C 5,0.76,1.41,0.029
mol_014_Z,sp3,1.7034,BD ( 1) C 4- H 16,BD*( 1) N 2- C 3,0.58,1.23,0.024
mol_014_Z,sp3,1.7034,BD ( 1) C 4- H 16,BD*( 2) N 2- C 3,2.09,0.64,0.033
mol_014_Z,sp3,1.7034,BD ( 1) C 4- H 16,BD*( 1) C 3- C 12,2.35,1.11,0.045
mol_014_Z,sp3,1.7034,BD ( 1) C 4- H 16,BD*( 1) C 5- C 6,1.25,1.08,0.033
mol_014_Z,sp3,1.7034,BD ( 1) C 4- H 16,BD*( 1) C 5- H 18,0.85,1.06,0.027
mol_014_Z,sp3,1.7034,BD ( 1) C 5- C 6,BD*( 1) C 3- C 4,0.75,1.08,0.025
mol_014_Z,sp3,1.7034,BD ( 1) C 5- C 6,BD*( 1) C 3- C 12,0.74,1.17,0.026
mol_014_Z,sp3,1.7034,BD ( 1) C 5- C 6,BD*( 1) C 4- C 5,0.51,1.09,0.021
mol_014_Z,sp3,1.7034,BD ( 1) C 5- C 6,BD*( 1) C 4- H 16,1.49,1.13,0.037
mol_014_Z,sp3,1.7034,BD ( 1) C 5- C 6,BD*( 1) C 5- H 17,0.67,1.14,0.025
mol_014_Z,sp3,1.7034,BD ( 1) C 5- C 6,BD*( 1) C 6- C 7,1.86,1.31,0.044
mol_014_Z,sp3,1.7034,BD ( 1) C 5- C 6,BD*( 1) C 6- C 12,1.06,1.27,0.033
mol_014_Z,sp3,1.7034,BD ( 1) C 5- C 6,BD*( 1) C 7- C 8,1.83,1.3,0.044
mol_014_Z,sp3,1.7034,BD ( 1) C 5- C 6,BD*( 1) C 10- C 12,3.28,1.25,0.057
mol_014_Z,sp3,1.7034,BD ( 1) C 5- C 6,RY ( 2) C 4,0.53,1.57,0.026
mol_014_Z,sp3,1.7034,BD ( 1) C 5- C 6,RY ( 1) C 7,1.8,1.97,0.053
mol_014_Z,sp3,1.7034,BD ( 1) C 5- C 6,RY ( 4) C 7,0.52,2.5,0.032
mol_014_Z,sp3,1.7034,BD ( 1) C 5- C 6,RY ( 1) C 12,0.57,1.95,0.03
mol_014_Z,sp3,1.7034,BD ( 1) C 5- H 17,BD*( 1) C 3- C 4,1.6,1.0,0.036
mol_014_Z,sp3,1.7034,BD ( 1) C 5- H 17,BD*( 1) C 4- H 15,1.0,1.03,0.029
mol_014_Z,sp3,1.7034,BD ( 1) C 5- H 17,BD*( 1) C 6- C 12,2.0,1.19,0.044
mol_014_Z,sp3,1.7034,BD ( 1) C 5- H 17,BD*( 2) C 6- C 12,4.36,0.62,0.046
mol_014_Z,sp3,1.7034,BD ( 1) C 5- H 17,RY ( 3) C 6,0.56,1.84,0.029
mol_014_Z,sp3,1.7034,BD ( 1) C 5- H 18,BD*( 1) C 4- H 15,2.2,1.03,0.042
mol_014_Z,sp3,1.7034,BD ( 1) C 5- H 18,BD*( 1) C 4- H 16,0.89,1.04,0.027
mol_014_Z,sp3,1.7034,BD ( 1) C 5- H 18,BD*( 1) C 6- C 12,0.61,1.18,0.024
mol_014_Z,sp3,1.7034,BD ( 1) C 5- H 18,BD*( 2) C 6- C 12,7.93,0.61,0.062
mol_014_Z,sp3,1.7034,BD ( 1) C 5- H 18,RY ( 1) C 4,0.68,1.36,0.027
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 7,BD*( 1) C 3- C 12,2.15,1.24,0.046
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 7,BD*( 1) C 4- C 5,0.5,1.15,0.021
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 7,BD*( 1) C 5- C 6,1.84,1.21,0.042
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 7,BD*( 1) C 6- C 12,2.61,1.33,0.053
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 7,BD*( 1) C 7- C 8,2.67,1.36,0.054
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 7,BD*( 1) C 7- H 19,1.4,1.23,0.037
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 7,BD*( 1) C 8- H 20,2.11,1.23,0.046
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 7,RY ( 1) C 5,0.68,1.56,0.029
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 7,RY ( 1) C 8,1.36,2.0,0.047
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 7,RY ( 2) C 8,1.12,2.23,0.045
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 7,RY ( 1) C 12,0.58,2.01,0.03
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 7,RY ( 2) C 12,0.88,2.21,0.039
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 7,RY ( 6) C 12,0.67,3.11,0.041
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,BD*( 1) N 2- C 3,4.68,1.35,0.071
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,BD*( 1) C 3- C 12,2.75,1.22,0.052
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,BD*( 1) C 5- C 6,0.96,1.2,0.03
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,BD*( 1) C 5- H 17,0.74,1.19,0.026
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,BD*( 1) C 6- C 7,2.59,1.36,0.053
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,BD*( 1) C 7- H 19,2.44,1.22,0.049
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,BD*( 1) C 10- F 11,4.77,1.04,0.063
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,BD*( 1) C 10- C 12,3.89,1.3,0.063
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,RY ( 2) C 3,1.48,1.75,0.045
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,RY ( 1) C 5,0.88,1.54,0.033
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,RY ( 1) C 7,1.72,2.02,0.053
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,RY ( 2) C 7,0.86,2.03,0.037
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,RY ( 2) C 10,0.5,2.28,0.03
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,RY ( 4) C 10,0.94,2.96,0.047
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,RY ( 4) C 12,1.16,5.02,0.068
mol_014_Z,sp3,1.7034,BD ( 1) C 6- C 12,RY (11) C 12,0.71,4.75,0.052
mol_014_Z,sp3,1.7034,BD ( 2) C 6- C 12,BD*( 2) N 2- C 3,39.67,0.39,0.111
mol_014_Z,sp3,1.7034,BD ( 2) C 6- C 12,BD*( 1) C 5- H 17,2.19,0.82,0.038
mol_014_Z,sp3,1.7034,BD ( 2) C 6- C 12,BD*( 1) C 5- H 18,3.79,0.81,0.049
mol_014_Z,sp3,1.7034,BD ( 2) C 6- C 12,BD*( 2) C 7- C 8,24.24,0.4,0.088
mol_014_Z,sp3,1.7034,BD ( 2) C 6- C 12,BD*( 2) C 9- C 10,38.54,0.39,0.109
mol_014_Z,sp3,1.7034,BD ( 2) C 6- C 12,RY ( 3) C 3,0.57,2.12,0.031
mol_014_Z,sp3,1.7034,BD ( 2) C 6- C 12,RY ( 3) C 7,2.0,1.0,0.04
mol_014_Z,sp3,1.7034,BD ( 2) C 6- C 12,RY ( 5) C 10,1.14,1.77,0.04
mol_014_Z,sp3,1.7034,BD ( 1) C 7- C 8,BD*( 1) C 5- C 6,4.29,1.2,0.064
mol_014_Z,sp3,1.7034,BD ( 1) C 7- C 8,BD*( 1) C 6- C 7,2.9,1.37,0.056
mol_014_Z,sp3,1.7034,BD ( 1) C 7- C 8,BD*( 1) C 7- H 19,1.06,1.22,0.032
mol_014_Z,sp3,1.7034,BD ( 1) C 7- C 8,BD*( 1) C 8- C 9,1.78,1.34,0.044
mol_014_Z,sp3,1.7034,BD ( 1) C 7- C 8,BD*( 1) C 8- H 20,0.84,1.22,0.029
mol_014_Z,sp3,1.7034,BD ( 1) C 7- C 8,BD*( 1) C 9- H 21,2.27,1.21,0.047
mol_014_Z,sp3,1.7034,BD ( 1) C 7- C 8,RY ( 1) C 6,1.4,2.33,0.051
mol_014_Z,sp3,1.7034,BD ( 1) C 7- C 8,RY ( 2) C 6,0.6,2.1,0.032
mol_014_Z,sp3,1.7034,BD ( 1) C 7- C 8,RY ( 1) C 9,0.64,1.98,0.032
