mol,stage,r_no,donor,acceptor,e2_kcal,de_au,f_au
mol_006_E,scan_1,1.6138,BD ( 1) C 9 - H 22,BD*( 2) C 10 - N 11,7.66,0.65,0.066
mol_006_E,scan_1,1.6138,BD ( 1) C 10 - N 11,RY*( 1) C 5,1.44,2.45,0.053
mol_006_E,scan_1,1.6138,BD ( 1) C 10 - N 11,RY*( 1) C 10,1.21,2.05,0.044
mol_006_E,scan_1,1.6138,BD ( 1) C 10 - N 11,RY*( 1) O 12,0.67,2.21,0.034
mol_006_E,scan_1,1.6138,BD ( 1) C 10 - N 11,BD*( 1) C 5 - C 6,0.94,1.75,0.036
mol_006_E,scan_1,1.6138,BD ( 1) C 10 - N 11,BD*( 1) C 5 - C 10,2.08,1.64,0.053
mol_006_E,scan_1,1.6138,BD ( 1) C 10 - N 11,BD*( 1) C 9 - C 10,2.0,1.54,0.05
mol_006_E,scan_1,1.6138,BD ( 2) C 10 - N 11,RY*( 3) C 5,0.59,1.21,0.024
mol_006_E,scan_1,1.6138,BD ( 2) C 10 - N 11,BD*( 2) C 5 - C 6,4.71,0.55,0.051
mol_006_E,scan_1,1.6138,BD ( 2) C 10 - N 11,BD*( 1) C 9 - H 21,1.16,0.94,0.029
mol_006_E,scan_1,1.6138,BD ( 2) C 10 - N 11,BD*( 1) C 9 - H 22,1.16,0.94,0.029
mol_006_E,scan_1,1.6138,BD ( 2) C 10 - N 11,BD*( 1) O 12 - H 23,0.73,0.87,0.023
mol_006_E,scan_1,1.6138,BD ( 2) C 10 - N 11,BD*( 1) O 12 - H 24,0.73,0.87,0.023
mol_006_E,scan_1,1.6138,BD ( 1) N 11 - O 12,RY*( 2) C 10,1.22,1.91,0.043
mol_006_E,scan_1,1.6138,BD ( 1) N 11 - O 12,BD*( 1) C 5 - C 10,4.73,1.38,0.073
mol_006_E,scan_1,1.6138,BD ( 1) N 11 - O 12,BD*( 1) C 9 - C 10,0.91,1.28,0.031
mol_006_E,scan_1,1.6138,BD ( 1) O 12 - H 23,RY*( 2) H 24,0.54,2.6,0.034
mol_006_E,scan_1,1.6138,BD ( 1) O 12 - H 24,RY*( 2) H 23,0.54,2.6,0.034
mol_006_E,scan_1,1.6138,CR ( 1) C 1,RY*( 1) C 2,1.17,11.52,0.104
mol_006_E,scan_1,1.6138,CR ( 1) C 1,BD*( 1) C 2 - C 3,0.59,10.77,0.071
mol_006_E,scan_1,1.6138,CR ( 1) C 1,BD*( 1) C 2 - C 7,0.63,10.79,0.074
mol_006_E,scan_1,1.6138,CR ( 1) C 2,RY*( 3) C 1,1.15,11.04,0.101
mol_006_E,scan_1,1.6138,CR ( 1) C 2,RY*( 2) C 3,1.46,11.4,0.115
mol_006_E,scan_1,1.6138,CR ( 1) C 2,RY*( 2) C 7,1.19,11.26,0.103
mol_006_E,scan_1,1.6138,CR ( 1) C 2,BD*( 1) C 3 - C 4,0.67,10.85,0.076
mol_006_E,scan_1,1.6138,CR ( 1) C 2,BD*( 1) C 6 - C 7,0.73,10.85,0.08
mol_006_E,scan_1,1.6138,CR ( 1) C 3,RY*( 1) C 2,0.52,11.55,0.069
mol_006_E,scan_1,1.6138,CR ( 1) C 3,RY*( 2) C 2,1.79,11.4,0.128
mol_006_E,scan_1,1.6138,CR ( 1) C 3,RY*( 2) C 4,1.09,11.4,0.099
mol_006_E,scan_1,1.6138,CR ( 1) C 3,RY*( 4) C 4,0.6,11.45,0.074
mol_006_E,scan_1,1.6138,CR ( 1) C 3,BD*( 1) C 1 - C 2,0.69,10.67,0.077
mol_006_E,scan_1,1.6138,CR ( 1) C 3,BD*( 1) C 2 - C 7,0.74,10.82,0.081
mol_006_E,scan_1,1.6138,CR ( 1) C 3,BD*( 1) C 4 - C 5,0.7,10.78,0.078
mol_006_E,scan_1,1.6138,CR ( 1) C 4,RY*( 2) C 3,1.23,11.38,0.106
mol_006_E,scan_1,1.6138,CR ( 1) C 4,RY*( 4) C 3,0.58,11.53,0.073
mol_006_E,scan_1,1.6138,CR ( 1) C 4,RY*( 2) C 5,1.68,11.83,0.126
mol_006_E,scan_1,1.6138,CR ( 1) C 4,BD*( 1) C 2 - C 3,0.78,10.8,0.083
mol_006_E,scan_1,1.6138,CR ( 1) C 4,BD*( 1) C 5 - C 6,0.85,10.8,0.086
mol_006_E,scan_1,1.6138,CR ( 1) C 4,BD*( 1) C 5 - C 10,1.25,10.7,0.104
mol_006_E,scan_1,1.6138,CR ( 1) C 5,RY*( 2) C 4,1.44,11.42,0.115
mol_006_E,scan_1,1.6138,CR ( 1) C 5,RY*( 1) C 6,0.51,11.7,0.069
mol_006_E,scan_1,1.6138,CR ( 1) C 5,RY*( 2) C 6,1.58,11.54,0.121
mol_006_E,scan_1,1.6138,CR ( 1) C 5,RY*( 2) C 10,1.25,11.23,0.106
mol_006_E,scan_1,1.6138,CR ( 1) C 5,BD*( 1) C 5 - C 6,1.03,10.81,0.095
mol_006_E,scan_1,1.6138,CR ( 1) C 5,BD*( 1) C 6 - C 7,0.77,10.84,0.082
mol_006_E,scan_1,1.6138,CR ( 1) C 5,BD*( 1) C 10 - N 11,0.6,10.78,0.072
mol_006_E,scan_1,1.6138,CR ( 1) C 6,RY*( 1) C 5,1.81,11.52,0.129
mol_006_E,scan_1,1.6138,CR ( 1) C 6,RY*( 2) C 7,1.41,11.26,0.113
mol_006_E,scan_1,1.6138,CR ( 1) C 6,RY*( 3) C 8,1.07,11.16,0.098
mol_006_E,scan_1,1.6138,CR ( 1) C 6,BD*( 1) C 2 - C 7,0.65,10.84,0.075
mol_006_E,scan_1,1.6138,CR ( 1) C 6,BD*( 1) C 4 - C 5,0.98,10.8,0.092
mol_006_E,scan_1,1.6138,CR ( 1) C 6,BD*( 1) C 5 - C 6,0.64,10.82,0.075
mol_006_E,scan_1,1.6138,CR ( 1) C 6,BD*( 1) C 5 - C 10,0.53,10.72,0.068
mol_006_E,scan_1,1.6138,CR ( 1) C 7,RY*( 1) C 2,0.54,11.54,0.071
mol_006_E,scan_1,1.6138,CR ( 1) C 7,RY*( 2) C 2,1.97,11.39,0.134
mol_006_E,scan_1,1.6138,CR ( 1) C 7,RY*( 2) C 6,1.05,11.51,0.098
mol_006_E,scan_1,1.6138,CR ( 1) C 7,RY*( 5) C 6,0.98,11.4,0.094
mol_006_E,scan_1,1.6138,CR ( 1) C 7,BD*( 1) C 1 - C 2,0.76,10.66,0.081
mol_006_E,scan_1,1.6138,CR ( 1) C 7,BD*( 1) C 2 - C 3,0.78,10.78,0.082
mol_006_E,scan_1,1.6138,CR ( 1) C 7,BD*( 1) C 5 - C 6,0.82,10.79,0.085
mol_006_E,scan_1,1.6138,CR ( 1) C 7,BD*( 1) C 6 - C 8,1.14,10.64,0.099
mol_006_E,scan_1,1.6138,CR ( 1) C 8,RY*( 1) C 6,1.21,11.7,0.106
mol_006_E,scan_1,1.6138,CR ( 1) C 8,BD*( 1) C 6 - C 7,0.85,10.84,0.086
mol_006_E,scan_1,1.6138,CR ( 1) C 9,RY*( 1) C 8,0.58,10.97,0.071
mol_006_E,scan_1,1.6138,CR ( 1) C 9,RY*( 1) C 10,0.73,11.15,0.081
mol_006_E,scan_1,1.6138,CR ( 1) C 9,RY*( 2) C 10,0.67,11.26,0.078
mol_006_E,scan_1,1.6138,CR ( 1) C 9,BD*( 1) C 10 - N 11,0.76,10.81,0.081
mol_006_E,scan_1,1.6138,CR ( 1) C 10,RY*( 1) C 5,0.56,11.61,0.072
mol_006_E,scan_1,1.6138,CR ( 1) C 10,RY*( 2) C 5,0.55,11.94,0.072
mol_006_E,scan_1,1.6138,CR ( 1) C 10,RY*( 3) C 9,0.96,11.43,0.093
mol_006_E,scan_1,1.6138,CR ( 1) C 10,RY*( 4) N 11,0.97,11.24,0.093
mol_006_E,scan_1,1.6138,CR ( 1) C 10,BD*( 1) C 4 - C 5,1.0,10.89,0.094
mol_006_E,scan_1,1.6138,CR ( 1) C 10,BD*( 1) C 5 - C 10,0.64,10.81,0.075
mol_006_E,scan_1,1.6138,CR ( 1) N 11,RY*( 1) C 10,5.42,15.32,0.258
mol_006_E,scan_1,1.6138,CR ( 1) N 11,BD*( 1) C 9 - C 10,1.1,14.81,0.115
mol_006_E,scan_1,1.6138,CR ( 1) N 11,BD*( 1) N 11 - O 12,1.61,14.39,0.138
mol_006_E,scan_1,1.6138,CR ( 1) O 12,RY*( 3) H 23,0.96,21.27,0.128
mol_006_E,scan_1,1.6138,CR ( 1) O 12,RY*( 3) H 24,0.96,21.27,0.128
mol_006_E,scan_1,1.6138,LP ( 1) N 11,RY*( 1) C 10,10.21,1.62,0.115
mol_006_E,scan_1,1.6138,LP ( 1) N 11,RY*( 17) C 10,0.54,3.42,0.039
mol_006_E,scan_1,1.6138,LP ( 1) N 11,BD*( 1) C 9 - C 10,7.68,1.11,0.082
mol_006_E,scan_1,1.6138,LP ( 1) O 12,RY*( 1) H 23,1.58,2.52,0.056
mol_006_E,scan_1,1.6138,LP ( 1) O 12,RY*( 1) H 24,1.58,2.52,0.056
mol_006_E,scan_1,1.6138,LP ( 1) O 12,BD*( 1) C 5 - C 10,1.12,1.32,0.035
mol_006_E,scan_1,1.6138,LP ( 1) O 12,BD*( 1) C 8 - C 9,0.58,1.21,0.024
mol_006_E,scan_1,1.6138,BD*( 2) C 2 - C 7,RY*( 8) C 2,0.66,1.24,0.068
mol_006_E,scan_1,1.6138,BD*( 2) C 2 - C 7,RY*( 3) C 3,0.55,0.97,0.055
mol_006_E,scan_1,1.6138,BD*( 2) C 2 - C 7,RY*( 3) C 7,1.25,0.67,0.069
mol_006_E,scan_1,1.6138,BD*( 2) C 2 - C 7,RY*( 5) C 7,0.79,1.35,0.077
mol_006_E,scan_1,1.6138,BD*( 2) C 2 - C 7,BD*( 1) C 1 - H 14,0.98,0.4,0.047
mol_006_E,scan_1,1.6138,BD*( 2) C 2 - C 7,BD*( 1) C 1 - H 15,0.98,0.4,0.047
mol_006_E,scan_1,1.6138,BD*( 2) C 3 - C 4,RY*( 5) C 3,1.13,1.25,0.098
mol_006_E,scan_1,1.6138,BD*( 2) C 3 - C 4,RY*( 6) C 4,1.27,1.09,0.097
mol_006_E,scan_1,1.6138,BD*( 2) C 3 - C 4,RY*( 9) C 4,0.56,0.38,0.038
mol_006_E,scan_1,1.6138,BD*( 2) C 5 - C 6,RY*( 3) C 4,0.6,1.02,0.048
mol_006_E,scan_1,1.6138,BD*( 2) C 5 - C 6,RY*( 3) C 5,2.57,0.65,0.08
mol_006_E,scan_1,1.6138,BD*( 2) C 5 - C 6,RY*( 3) C 6,1.26,1.05,0.071
mol_006_E,scan_1,1.6138,BD*( 2) C 5 - C 6,RY*( 8) C 6,0.64,1.49,0.061
mol_006_E,scan_1,1.6138,BD*( 2) C 5 - C 6,RY*( 3) C 7,1.0,0.71,0.052
mol_006_E,scan_1,1.6138,BD*( 2) C 5 - C 6,BD*( 2) C 2 - C 7,148.18,0.03,0.102
mol_006_E,scan_1,1.6138,BD*( 2) C 5 - C 6,BD*( 2) C 3 - C 4,130.01,0.03,0.095
mol_006_E,scan_1,1.6138,BD*( 2) C 5 - C 6,BD*( 1) C 8 - H 19,1.7,0.4,0.051
mol_006_E,scan_1,1.6138,BD*( 2) C 5 - C 6,BD*( 1) C 8 - H 20,1.7,0.4,0.051
mol_006_E,scan_1,1.6138,BD*( 2) C 10 - N 11,RY*( 3) C 10,1.19,1.65,0.115
mol_006_E,scan_1,1.6138,BD*( 2) C 10 - N 11,RY*( 9) C 10,1.18,0.87,0.083
mol_006_E,scan_1,1.6138,BD*( 2) C 10 - N 11,RY*( 14) C 10,0.53,0.37,0.037
mol_006_E,scan_1,1.6138,BD*( 2) C 10 - N 11,RY*( 2) N 11,1.46,0.7,0.083
mol_006_E,scan_1,1.6138,BD*( 2) C 10 - N 11,BD*( 2) C 5 - C 6,63.77,0.04,0.08
mol_006_E,scan_1,1.6138,BD*( 2) C 10 - N 11,BD*( 1) C 9 - H 21,1.18,0.42,0.057
mol_006_E,scan_1,1.6138,BD*( 2) C 10 - N 11,BD*( 1) C 9 - H 22,1.18,0.42,0.057
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - C 2,RY*( 1) C 3,1.71,1.91,0.051
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - C 2,RY*( 1) C 7,1.23,1.9,0.043
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - C 2,BD*( 1) C 1 - H 14,0.51,1.22,0.022
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - C 2,BD*( 1) C 1 - H 15,0.51,1.22,0.022
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - C 2,BD*( 1) C 2 - C 3,1.9,1.36,0.045
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - C 2,BD*( 1) C 2 - C 7,2.09,1.39,0.048
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - C 2,BD*( 1) C 3 - C 4,2.83,1.4,0.056
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - C 2,BD*( 1) C 6 - C 7,2.92,1.39,0.057
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - H 13,BD*( 1) C 2 - C 3,5.22,1.22,0.071
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - H 14,RY*( 3) C 2,0.57,1.8,0.029
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - H 14,BD*( 1) C 2 - C 7,2.4,1.23,0.049
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - H 14,BD*( 2) C 2 - C 7,5.51,0.66,0.058
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - H 15,RY*( 3) C 2,0.57,1.8,0.029
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - H 15,BD*( 1) C 2 - C 7,2.4,1.23,0.049
mol_006_E,scan_2,2.0138,BD ( 1) C 1 - H 15,BD*( 2) C 2 - C 7,5.51,0.66,0.058
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 3,RY*( 1) C 1,1.33,1.52,0.04
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 3,RY*( 1) C 4,0.68,1.95,0.033
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 3,RY*( 2) C 4,2.03,2.07,0.058
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 3,RY*( 1) C 7,0.83,1.97,0.036
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 3,RY*( 2) C 7,1.13,1.88,0.041
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 3,BD*( 1) C 1 - C 2,1.64,1.31,0.041
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 3,BD*( 1) C 1 - H 13,0.91,1.29,0.031
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 3,BD*( 1) C 2 - C 7,2.97,1.46,0.059
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 3,BD*( 1) C 3 - C 4,3.4,1.46,0.063
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 3,BD*( 1) C 3 - H 16,1.08,1.31,0.034
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 3,BD*( 1) C 4 - H 17,2.57,1.29,0.052
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 3,BD*( 1) C 7 - H 18,2.97,1.3,0.056
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 7,RY*( 1) C 1,0.95,1.53,0.034
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 7,RY*( 1) C 3,1.05,1.98,0.041
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 7,RY*( 2) C 3,0.58,2.03,0.031
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 7,RY*( 1) C 6,1.05,2.32,0.044
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 7,RY*( 2) C 6,1.41,2.18,0.05
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 7,BD*( 1) C 1 - C 2,1.79,1.32,0.043
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 7,BD*( 1) C 2 - C 3,2.95,1.44,0.058
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 7,BD*( 1) C 3 - H 16,2.46,1.32,0.051
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 7,BD*( 1) C 6 - C 7,4.7,1.47,0.074
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 7,BD*( 1) C 6 - C 8,4.79,1.29,0.07
mol_006_E,scan_2,2.0138,BD ( 1) C 2 - C 7,BD*( 1) C 7 - H 18,1.42,1.31,0.039
mol_006_E,scan_2,2.0138,BD ( 2) C 2 - C 7,RY*( 2) C 1,0.79,1.16,0.03
mol_006_E,scan_2,2.0138,BD ( 2) C 2 - C 7,RY*( 3) C 3,1.36,1.42,0.044
mol_006_E,scan_2,2.0138,BD ( 2) C 2 - C 7,RY*( 4) C 6,0.54,1.85,0.031
mol_006_E,scan_2,2.0138,BD ( 2) C 2 - C 7,RY*( 8) C 6,0.68,1.87,0.036
mol_006_E,scan_2,2.0138,BD ( 2) C 2 - C 7,RY*( 3) C 7,0.68,1.12,0.027
mol_006_E,scan_2,2.0138,BD ( 2) C 2 - C 7,BD*( 1) C 1 - H 14,2.61,0.8,0.045
mol_006_E,scan_2,2.0138,BD ( 2) C 2 - C 7,BD*( 1) C 1 - H 15,2.62,0.8,0.045
mol_006_E,scan_2,2.0138,BD ( 2) C 2 - C 7,BD*( 2) C 3 - C 4,25.62,0.39,0.093
mol_006_E,scan_2,2.0138,BD ( 2) C 2 - C 7,BD*( 2) C 5 - C 6,51.53,0.36,0.123
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - C 4,RY*( 1) C 2,1.04,2.22,0.043
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - C 4,RY*( 2) C 2,1.45,2.07,0.049
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - C 4,RY*( 1) C 5,2.5,2.09,0.065
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - C 4,BD*( 1) C 1 - C 2,3.31,1.33,0.059
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - C 4,BD*( 1) C 2 - C 3,3.53,1.45,0.064
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - C 4,BD*( 1) C 3 - H 16,1.09,1.33,0.034
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - C 4,BD*( 1) C 4 - C 5,4.03,1.44,0.068
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - C 4,BD*( 1) C 4 - H 17,1.38,1.31,0.038
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - C 4,BD*( 1) C 5 - C 10,6.17,1.3,0.08
mol_006_E,scan_2,2.0138,BD ( 2) C 3 - C 4,RY*( 8) C 2,0.62,1.65,0.031
mol_006_E,scan_2,2.0138,BD ( 2) C 3 - C 4,RY*( 3) C 3,0.5,1.43,0.026
mol_006_E,scan_2,2.0138,BD ( 2) C 3 - C 4,RY*( 4) C 5,0.92,1.86,0.04
mol_006_E,scan_2,2.0138,BD ( 2) C 3 - C 4,BD*( 2) C 2 - C 7,34.93,0.41,0.108
mol_006_E,scan_2,2.0138,BD ( 2) C 3 - C 4,BD*( 2) C 5 - C 6,30.39,0.38,0.098
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - H 16,RY*( 1) C 2,1.74,2.01,0.053
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - H 16,RY*( 1) C 4,1.19,1.76,0.041
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - H 16,RY*( 4) C 4,0.51,1.94,0.028
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - H 16,BD*( 1) C 2 - C 3,1.01,1.24,0.032
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - H 16,BD*( 1) C 2 - C 7,4.92,1.27,0.071
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - H 16,BD*( 1) C 3 - C 4,0.93,1.28,0.031
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - H 16,BD*( 1) C 4 - C 5,4.12,1.23,0.064
mol_006_E,scan_2,2.0138,BD ( 1) C 3 - H 16,BD*( 1) C 4 - H 17,0.77,1.11,0.026
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - C 5,RY*( 1) C 3,0.93,2.01,0.039
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - C 5,RY*( 2) C 3,2.2,2.06,0.06
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - C 5,RY*( 2) C 6,0.78,2.2,0.037
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - C 5,RY*( 1) C 10,0.81,1.69,0.033
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - C 5,BD*( 1) C 3 - C 4,3.3,1.5,0.063
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - C 5,BD*( 1) C 3 - H 16,2.47,1.34,0.052
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - C 5,BD*( 1) C 4 - H 17,1.15,1.33,0.035
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - C 5,BD*( 1) C 5 - C 6,7.01,1.46,0.09
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - C 5,BD*( 1) C 5 - C 10,3.79,1.31,0.063
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - C 5,BD*( 1) C 6 - C 8,2.28,1.32,0.049
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - C 5,BD*( 1) C 9 - C 10,1.21,1.24,0.035
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - H 17,RY*( 1) C 3,1.25,1.81,0.043
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - H 17,RY*( 4) C 3,0.59,1.99,0.031
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - H 17,RY*( 1) C 5,0.69,1.91,0.033
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - H 17,RY*( 2) C 5,1.02,2.2,0.042
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - H 17,BD*( 1) C 2 - C 3,3.92,1.27,0.063
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - H 17,BD*( 1) C 3 - C 4,1.35,1.3,0.037
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - H 17,BD*( 1) C 3 - H 16,0.75,1.14,0.026
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - H 17,BD*( 1) C 4 - C 5,0.86,1.25,0.029
mol_006_E,scan_2,2.0138,BD ( 1) C 4 - H 17,BD*( 1) C 5 - C 6,4.98,1.26,0.071
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,LP*( 2) N 11,1.08,0.62,0.026
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,RY*( 1) C 4,1.0,1.96,0.04
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,RY*( 2) C 4,0.72,2.08,0.035
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,RY*( 1) C 7,1.38,1.98,0.047
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,RY*( 2) C 7,1.15,1.9,0.042
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,RY*( 1) C 8,0.9,1.6,0.034
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,RY*( 3) C 10,0.91,2.16,0.04
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,BD*( 1) C 4 - C 5,5.79,1.43,0.082
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,BD*( 1) C 4 - H 17,2.22,1.31,0.048
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,BD*( 1) C 5 - C 10,2.0,1.29,0.046
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,BD*( 1) C 6 - C 7,3.7,1.47,0.066
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,BD*( 1) C 6 - C 8,1.71,1.3,0.042
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,BD*( 1) C 7 - H 18,2.66,1.31,0.053
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,BD*( 1) C 8 - H 19,0.5,1.27,0.023
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,BD*( 1) C 8 - H 20,0.5,1.27,0.023
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 6,BD*( 1) C 10 - N 11,2.96,1.48,0.059
mol_006_E,scan_2,2.0138,BD ( 2) C 5 - C 6,RY*( 3) C 4,1.86,1.43,0.051
mol_006_E,scan_2,2.0138,BD ( 2) C 5 - C 6,RY*( 3) C 7,1.72,1.15,0.044
mol_006_E,scan_2,2.0138,BD ( 2) C 5 - C 6,RY*( 2) C 10,0.94,2.02,0.043
mol_006_E,scan_2,2.0138,BD ( 2) C 5 - C 6,RY*( 8) C 10,0.56,1.24,0.026
mol_006_E,scan_2,2.0138,BD ( 2) C 5 - C 6,BD*( 2) C 2 - C 7,20.78,0.43,0.086
mol_006_E,scan_2,2.0138,BD ( 2) C 5 - C 6,BD*( 2) C 3 - C 4,28.91,0.42,0.101
mol_006_E,scan_2,2.0138,BD ( 2) C 5 - C 6,BD*( 1) C 8 - H 19,2.9,0.8,0.047
mol_006_E,scan_2,2.0138,BD ( 2) C 5 - C 6,BD*( 1) C 8 - H 20,2.9,0.8,0.047
mol_006_E,scan_2,2.0138,BD ( 2) C 5 - C 6,BD*( 2) C 10 - N 11,40.29,0.37,0.114
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 10,LP*( 2) N 11,28.28,0.6,0.128
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 10,RY*( 1) C 4,1.27,1.94,0.046
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 10,RY*( 1) C 6,1.89,2.3,0.061
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 10,RY*( 1) C 9,1.01,1.59,0.037
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 10,RY*( 1) N 11,1.37,1.74,0.045
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 10,BD*( 1) C 3 - C 4,1.07,1.46,0.036
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 10,BD*( 1) C 4 - C 5,2.23,1.41,0.051
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 10,BD*( 1) C 5 - C 6,1.53,1.42,0.043
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 10,BD*( 1) C 5 - C 10,0.63,1.27,0.026
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 10,BD*( 1) C 6 - C 7,3.57,1.45,0.066
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 10,BD*( 1) C 9 - C 10,1.5,1.2,0.039
mol_006_E,scan_2,2.0138,BD ( 1) C 5 - C 10,BD*( 1) C 10 - N 11,2.56,1.45,0.056
mol_006_E,scan_2,2.0138,BD ( 1) C 6 - C 7,RY*( 1) C 2,1.22,2.22,0.047
mol_006_E,scan_2,2.0138,BD ( 1) C 6 - C 7,RY*( 2) C 2,1.78,2.07,0.055
mol_006_E,scan_2,2.0138,BD ( 1) C 6 - C 7,RY*( 2) C 5,1.21,2.39,0.048
mol_006_E,scan_2,2.0138,BD ( 1) C 6 - C 7,RY*( 1) C 8,0.7,1.61,0.03
mol_006_E,scan_2,2.0138,BD ( 1) C 6 - C 7,BD*( 1) C 1 - C 2,3.41,1.33,0.06
mol_006_E,scan_2,2.0138,BD ( 1) C 6 - C 7,BD*( 1) C 2 - C 7,4.25,1.48,0.071
mol_006_E,scan_2,2.0138,BD ( 1) C 6 - C 7,BD*( 1) C 5 - C 6,4.81,1.45,0.074
